algorithm,instance,objective_value,path_length,node_costs,computation_time_ms,selected_nodes,total_nodes
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start48,TSPB,52850,23040,29810,6,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start49,TSPB,45914,18838,27076,3,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start50,TSPB,47605,19545,28060,5,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start51,TSPB,46466,20915,25551,5,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start52,TSPB,48520,19573,28947,5,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start53,TSPB,45948,20361,25587,7,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start54,TSPB,46466,20915,25551,4,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start55,TSPB,48338,21840,26498,4,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start56,TSPB,47183,20519,26664,6,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start57,TSPB,48088,19975,28113,5,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start58,TSPB,48744,20946,27798,4,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start59,TSPB,48338,21840,26498,5,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start60,TSPB,48338,21840,26498,4,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start61,TSPB,48088,19975,28113,5,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start62,TSPB,48338,21840,26498,4,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start63,TSPB,48088,19975,28113,4,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start64,TSPB,45278,19720,25558,5,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start65,TSPB,48960,20721,28239,4,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start66,TSPB,48088,19975,28113,5,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start67,TSPB,45758,20837,24921,5,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start68,TSPB,50276,18834,31442,5,100,200
