algorithm,instance,objective_value,path_length,node_costs,computation_time_ms,selected_nodes,total_nodes
Deltas_NODE_SWAP_RandomSolution_start164,TSPA,86177,37317,48860,26,100,200
Deltas_NODE_SWAP_RandomSolution_start165,TSPA,92378,43422,48956,29,100,200
Deltas_NODE_SWAP_RandomSolution_start166,TSPA,91152,42187,48965,29,100,200
Deltas_NODE_SWAP_RandomSolution_start167,TSPA,86940,38661,48279,32,100,200
Deltas_NODE_SWAP_RandomSolution_start168,TSPA,87785,39293,48492,33,100,200
Deltas_NODE_SWAP_RandomSolution_start169,TSPA,88754,39809,48945,29,100,200
Deltas_NODE_SWAP_RandomSolution_start170,TSPA,87327,38958,48369,28,100,200
Deltas_NODE_SWAP_RandomSolution_start171,TSPA,89173,40492,48681,25,100,200
Deltas_NODE_SWAP_RandomSolution_start172,TSPA,91906,43198,48708,26,100,200
Deltas_NODE_SWAP_RandomSolution_start173,TSPA,89456,38711,50745,33,100,200
Deltas_NODE_SWAP_RandomSolution_start174,TSPA,86125,37631,48494,26,100,200
Deltas_NODE_SWAP_RandomSolution_start175,TSPA,86863,38330,48533,28,100,200
Deltas_NODE_SWAP_RandomSolution_start176,TSPA,87369,39185,48184,27,100,200
Deltas_NODE_SWAP_RandomSolution_start177,TSPA,89568,41404,48164,29,100,200
Deltas_NODE_SWAP_RandomSolution_start178,TSPA,84512,35499,49013,30,100,200
Deltas_NODE_SWAP_RandomSolution_start179,TSPA,90314,41019,49295,24,100,200
Deltas_NODE_SWAP_RandomSolution_start180,TSPA,86653,37466,49187,25,100,200
Deltas_NODE_SWAP_RandomSolution_start181,TSPA,88176,39253,48923,28,100,200
Deltas_NODE_SWAP_RandomSolution_start182,TSPA,83635,35495,48140,29,100,200
Deltas_NODE_SWAP_RandomSolution_start183,TSPA,91304,42262,49042,26,100,200
Deltas_NODE_SWAP_RandomSolution_start184,TSPA,83577,33593,49984,28,100,200
Deltas_NODE_SWAP_RandomSolution_start185,TSPA,93072,44689,48383,27,100,200
Deltas_NODE_SWAP_RandomSolution_start186,TSPA,85249,33662,51587,26,100,200
Deltas_NODE_SWAP_RandomSolution_start187,TSPA,89262,40145,49117,26,100,200
Deltas_NODE_SWAP_RandomSolution_start188,TSPA,91078,41721,49357,25,100,200
Deltas_NODE_SWAP_RandomSolution_start189,TSPA,87294,39475,47819,27,100,200
Deltas_NODE_SWAP_RandomSolution_start190,TSPA,90678,41650,49028,32,100,200
Deltas_NODE_SWAP_RandomSolution_start191,TSPA,87214,38767,48447,31,100,200
Deltas_NODE_SWAP_RandomSolution_start192,TSPA,87359,37194,50165,27,100,200
Deltas_NODE_SWAP_RandomSolution_start193,TSPA,86225,37416,48809,29,100,200
Deltas_NODE_SWAP_RandomSolution_start194,TSPA,86258,37462,48796,28,100,200
Deltas_NODE_SWAP_RandomSolution_start195,TSPA,86144,36869,49275,29,100,200
Deltas_NODE_SWAP_RandomSolution_start196,TSPA,89201,38573,50628,29,100,200
Deltas_NODE_SWAP_RandomSolution_start197,TSPA,87425,38394,49031,30,100,200
Deltas_NODE_SWAP_RandomSolution_start198,TSPA,84994,36553,48441,29,100,200
Deltas_NODE_SWAP_RandomSolution_start199,TSPA,87416,39069,48347,30,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start0,TSPA,70217,22721,47496,24,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start1,TSPA,70641,22384,48257,9,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start2,TSPA,70641,22384,48257,12,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start3,TSPA,73588,25402,48186,15,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start4,TSPA,70152,22156,47996,14,100,200
