algorithm,instance,objective_value,path_length,node_costs,computation_time_ms,selected_nodes,total_nodes
NearestNeighborAny2Regret_w1_1_start59,TSPA,72242,24172,48070,2,100,200
NearestNeighborAny2Regret_w1_1_start60,TSPA,71622,22445,49177,3,100,200
NearestNeighborAny2Regret_w1_1_start61,TSPA,71679,23164,48515,3,100,200
NearestNeighborAny2Regret_w1_1_start62,TSPA,73808,25588,48220,2,100,200
NearestNeighborAny2Regret_w1_1_start63,TSPA,72854,24477,48377,3,100,200
NearestNeighborAny2Regret_w1_1_start64,TSPA,71301,23096,48205,2,100,200
NearestNeighborAny2Regret_w1_1_start65,TSPA,72242,24172,48070,3,100,200
NearestNeighborAny2Regret_w1_1_start66,TSPA,73481,24445,49036,3,100,200
NearestNeighborAny2Regret_w1_1_start67,TSPA,71540,22778,48762,2,100,200
NearestNeighborAny2Regret_w1_1_start68,TSPA,72230,23950,48280,2,100,200
NearestNeighborAny2Regret_w1_1_start69,TSPA,72420,24061,48359,2,100,200
NearestNeighborAny2Regret_w1_1_start70,TSPA,70725,22311,48414,3,100,200
NearestNeighborAny2Regret_w1_1_start71,TSPA,73865,24612,49253,2,100,200
NearestNeighborAny2Regret_w1_1_start72,TSPA,74863,26190,48673,3,100,200
NearestNeighborAny2Regret_w1_1_start73,TSPA,71936,23578,48358,2,100,200
NearestNeighborAny2Regret_w1_1_start74,TSPA,72716,23607,49109,3,100,200
NearestNeighborAny2Regret_w1_1_start75,TSPA,70816,22239,48577,2,100,200
NearestNeighborAny2Regret_w1_1_start76,TSPA,73779,24459,49320,3,100,200
NearestNeighborAny2Regret_w1_1_start77,TSPA,74520,26050,48470,3,100,200
NearestNeighborAny2Regret_w1_1_start78,TSPA,70725,22311,48414,2,100,200
NearestNeighborAny2Regret_w1_1_start79,TSPA,72854,24477,48377,3,100,200
NearestNeighborAny2Regret_w1_1_start80,TSPA,72854,24477,48377,2,100,200
NearestNeighborAny2Regret_w1_1_start81,TSPA,74130,25767,48363,3,100,200
NearestNeighborAny2Regret_w1_1_start82,TSPA,70862,22487,48375,2,100,200
NearestNeighborAny2Regret_w1_1_start83,TSPA,71711,23292,48419,3,100,200
NearestNeighborAny2Regret_w1_1_start84,TSPA,70543,22541,48002,2,100,200
NearestNeighborAny2Regret_w1_1_start85,TSPA,74507,25842,48665,3,100,200
NearestNeighborAny2Regret_w1_1_start86,TSPA,70816,22239,48577,3,100,200
NearestNeighborAny2Regret_w1_1_start87,TSPA,72436,23595,48841,2,100,200
NearestNeighborAny2Regret_w1_1_start88,TSPA,75452,26154,49298,3,100,200
NearestNeighborAny2Regret_w1_1_start89,TSPA,72854,24477,48377,2,100,200
NearestNeighborAny2Regret_w1_1_start90,TSPA,73083,25021,48062,3,100,200
NearestNeighborAny2Regret_w1_1_start91,TSPA,74317,25490,48827,2,100,200
NearestNeighborAny2Regret_w1_1_start92,TSPA,75417,27147,48270,3,100,200
NearestNeighborAny2Regret_w1_1_start93,TSPA,72230,23950,48280,3,100,200
NearestNeighborAny2Regret_w1_1_start94,TSPA,72015,23978,48037,2,100,200
NearestNeighborAny2Regret_w1_1_start95,TSPA,73673,24606,49067,2,100,200
NearestNeighborAny2Regret_w1_1_start96,TSPA,72450,23579,48871,3,100,200
NearestNeighborAny2Regret_w1_1_start97,TSPA,70725,22311,48414,2,100,200
