node_costs,computation_time_ms,instance,selected_nodes_count,total_nodes,path_length,algorithm,objective_value,base_algorithm
96149,3,TSPA,100,200,22219,NearestNeighborAny2Regret_w0_1_start107,118368,NearestNeighborAny2Regret_w0_1
90806,3,TSPA,100,200,21926,NearestNeighborAny2Regret_w0_1_start108,112732,NearestNeighborAny2Regret_w0_1
96094,3,TSPA,100,200,23863,NearestNeighborAny2Regret_w0_1_start109,119957,NearestNeighborAny2Regret_w0_1
94795,2,TSPA,100,200,22301,NearestNeighborAny2Regret_w0_1_start110,117096,NearestNeighborAny2Regret_w0_1
92413,4,TSPA,100,200,22940,NearestNeighborAny2Regret_w0_1_start111,115353,NearestNeighborAny2Regret_w0_1
98876,3,TSPA,100,200,24685,NearestNeighborAny2Regret_w0_1_start112,123561,NearestNeighborAny2Regret_w0_1
92413,3,TSPA,100,200,22940,NearestNeighborAny2Regret_w0_1_start113,115353,NearestNeighborAny2Regret_w0_1
96102,3,TSPA,100,200,22010,NearestNeighborAny2Regret_w0_1_start114,118112,NearestNeighborAny2Regret_w0_1
95527,3,TSPA,100,200,24350,NearestNeighborAny2Regret_w0_1_start115,119877,NearestNeighborAny2Regret_w0_1
92306,3,TSPA,100,200,20869,NearestNeighborAny2Regret_w0_1_start116,113175,NearestNeighborAny2Regret_w0_1
93901,4,TSPA,100,200,25807,NearestNeighborAny2Regret_w0_1_start117,119708,NearestNeighborAny2Regret_w0_1
95909,2,TSPA,100,200,21644,NearestNeighborAny2Regret_w0_1_start118,117553,NearestNeighborAny2Regret_w0_1
96224,4,TSPA,100,200,21990,NearestNeighborAny2Regret_w0_1_start119,118214,NearestNeighborAny2Regret_w0_1
91181,3,TSPA,100,200,22671,NearestNeighborAny2Regret_w0_1_start120,113852,NearestNeighborAny2Regret_w0_1
95573,3,TSPA,100,200,24428,NearestNeighborAny2Regret_w0_1_start121,120001,NearestNeighborAny2Regret_w0_1
90658,3,TSPA,100,200,22696,NearestNeighborAny2Regret_w0_1_start122,113354,NearestNeighborAny2Regret_w0_1
96970,3,TSPA,100,200,21867,NearestNeighborAny2Regret_w0_1_start123,118837,NearestNeighborAny2Regret_w0_1
86995,3,TSPA,100,200,24356,NearestNeighborAny2Regret_w0_1_start124,111351,NearestNeighborAny2Regret_w0_1
89846,3,TSPA,100,200,22338,NearestNeighborAny2Regret_w0_1_start125,112184,NearestNeighborAny2Regret_w0_1
101524,3,TSPA,100,200,21335,NearestNeighborAny2Regret_w0_1_start126,122859,NearestNeighborAny2Regret_w0_1
93343,3,TSPA,100,200,22939,NearestNeighborAny2Regret_w0_1_start127,116282,NearestNeighborAny2Regret_w0_1
89343,4,TSPA,100,200,24600,NearestNeighborAny2Regret_w0_1_start128,113943,NearestNeighborAny2Regret_w0_1
90537,2,TSPA,100,200,23117,NearestNeighborAny2Regret_w0_1_start129,113654,NearestNeighborAny2Regret_w0_1
93644,2,TSPA,100,200,22531,NearestNeighborAny2Regret_w0_1_start130,116175,NearestNeighborAny2Regret_w0_1
97937,3,TSPA,100,200,24410,NearestNeighborAny2Regret_w0_1_start131,122347,NearestNeighborAny2Regret_w0_1
99328,3,TSPA,100,200,22812,NearestNeighborAny2Regret_w0_1_start132,122140,NearestNeighborAny2Regret_w0_1
93926,3,TSPA,100,200,24222,NearestNeighborAny2Regret_w0_1_start133,118148,NearestNeighborAny2Regret_w0_1
90994,4,TSPA,100,200,22552,NearestNeighborAny2Regret_w0_1_start134,113546,NearestNeighborAny2Regret_w0_1
90271,5,TSPA,100,200,25275,NearestNeighborAny2Regret_w0_1_start135,115546,NearestNeighborAny2Regret_w0_1
89192,3,TSPA,100,200,23717,NearestNeighborAny2Regret_w0_1_start136,112909,NearestNeighborAny2Regret_w0_1
93368,5,TSPA,100,200,24813,NearestNeighborAny2Regret_w0_1_start137,118181,NearestNeighborAny2Regret_w0_1
92359,3,TSPA,100,200,23314,NearestNeighborAny2Regret_w0_1_start138,115673,NearestNeighborAny2Regret_w0_1
92619,3,TSPA,100,200,22882,NearestNeighborAny2Regret_w0_1_start139,115501,NearestNeighborAny2Regret_w0_1
100385,3,TSPA,100,200,22564,NearestNeighborAny2Regret_w0_1_start140,122949,NearestNeighborAny2Regret_w0_1
92998,3,TSPA,100,200,22369,NearestNeighborAny2Regret_w0_1_start141,115367,NearestNeighborAny2Regret_w0_1
93586,2,TSPA,100,200,22727,NearestNeighborAny2Regret_w0_1_start142,116313,NearestNeighborAny2Regret_w0_1
94523,3,TSPA,100,200,23468,NearestNeighborAny2Regret_w0_1_start143,117991,NearestNeighborAny2Regret_w0_1
98622,3,TSPA,100,200,23543,NearestNeighborAny2Regret_w0_1_start144,122165,NearestNeighborAny2Regret_w0_1
95431,3,TSPA,100,200,21555,NearestNeighborAny2Regret_w0_1_start145,116986,NearestNeighborAny2Regret_w0_1
91574,3,TSPA,100,200,22168,NearestNeighborAny2Regret_w0_1_start146,113742,NearestNeighborAny2Regret_w0_1
94183,3,TSPA,100,200,24420,NearestNeighborAny2Regret_w0_1_start147,118603,NearestNeighborAny2Regret_w0_1
100575,2,TSPA,100,200,22162,NearestNeighborAny2Regret_w0_1_start148,122737,NearestNeighborAny2Regret_w0_1
98014,3,TSPA,100,200,22151,NearestNeighborAny2Regret_w0_1_start149,120165,NearestNeighborAny2Regret_w0_1
92189,3,TSPA,100,200,23252,NearestNeighborAny2Regret_w0_1_start150,115441,NearestNeighborAny2Regret_w0_1
91042,3,TSPA,100,200,23052,NearestNeighborAny2Regret_w0_1_start151,114094,NearestNeighborAny2Regret_w0_1
88147,3,TSPA,100,200,22076,NearestNeighborAny2Regret_w0_1_start152,110223,NearestNeighborAny2Regret_w0_1
94086,2,TSPA,100,200,21979,NearestNeighborAny2Regret_w0_1_start153,116065,NearestNeighborAny2Regret_w0_1
91823,3,TSPA,100,200,23447,NearestNeighborAny2Regret_w0_1_start154,115270,NearestNeighborAny2Regret_w0_1
94499,3,TSPA,100,200,23336,NearestNeighborAny2Regret_w0_1_start155,117835,NearestNeighborAny2Regret_w0_1
99504,3,TSPA,100,200,22268,NearestNeighborAny2Regret_w0_1_start156,121772,NearestNeighborAny2Regret_w0_1
99072,2,TSPA,100,200,22262,NearestNeighborAny2Regret_w0_1_start157,121334,NearestNeighborAny2Regret_w0_1
86347,2,TSPA,100,200,24184,NearestNeighborAny2Regret_w0_1_start158,110531,NearestNeighborAny2Regret_w0_1
99844,3,TSPA,100,200,22922,NearestNeighborAny2Regret_w0_1_start159,122766,NearestNeighborAny2Regret_w0_1
97018,4,TSPA,100,200,22235,NearestNeighborAny2Regret_w0_1_start160,119253,NearestNeighborAny2Regret_w0_1
91527,3,TSPA,100,200,21906,NearestNeighborAny2Regret_w0_1_start161,113433,NearestNeighborAny2Regret_w0_1
89961,3,TSPA,100,200,22497,NearestNeighborAny2Regret_w0_1_start162,112458,NearestNeighborAny2Regret_w0_1
97939,4,TSPA,100,200,22746,NearestNeighborAny2Regret_w0_1_start163,120685,NearestNeighborAny2Regret_w0_1
90350,5,TSPA,100,200,23757,NearestNeighborAny2Regret_w0_1_start164,114107,NearestNeighborAny2Regret_w0_1
90949,3,TSPA,100,200,22099,NearestNeighborAny2Regret_w0_1_start165,113048,NearestNeighborAny2Regret_w0_1
101807,3,TSPA,100,200,22555,NearestNeighborAny2Regret_w0_1_start166,124362,NearestNeighborAny2Regret_w0_1
97521,3,TSPA,100,200,23466,NearestNeighborAny2Regret_w0_1_start167,120987,NearestNeighborAny2Regret_w0_1
93728,3,TSPA,100,200,21648,NearestNeighborAny2Regret_w0_1_start168,115376,NearestNeighborAny2Regret_w0_1
93105,2,TSPA,100,200,23192,NearestNeighborAny2Regret_w0_1_start169,116297,NearestNeighborAny2Regret_w0_1
97443,3,TSPA,100,200,22620,NearestNeighborAny2Regret_w0_1_start170,120063,NearestNeighborAny2Regret_w0_1
92481,3,TSPA,100,200,22607,NearestNeighborAny2Regret_w0_1_start171,115088,NearestNeighborAny2Regret_w0_1
96327,3,TSPA,100,200,24188,NearestNeighborAny2Regret_w0_1_start172,120515,NearestNeighborAny2Regret_w0_1
92511,3,TSPA,100,200,22356,NearestNeighborAny2Regret_w0_1_start173,114867,NearestNeighborAny2Regret_w0_1
93531,3,TSPA,100,200,21855,NearestNeighborAny2Regret_w0_1_start174,115386,NearestNeighborAny2Regret_w0_1
97521,2,TSPA,100,200,23466,NearestNeighborAny2Regret_w0_1_start175,120987,NearestNeighborAny2Regret_w0_1
94975,3,TSPA,100,200,22928,NearestNeighborAny2Regret_w0_1_start176,117903,NearestNeighborAny2Regret_w0_1
100006,3,TSPA,100,200,22508,NearestNeighborAny2Regret_w0_1_start177,122514,NearestNeighborAny2Regret_w0_1
97157,2,TSPA,100,200,21654,NearestNeighborAny2Regret_w0_1_start178,118811,NearestNeighborAny2Regret_w0_1
93922,3,TSPA,100,200,21472,NearestNeighborAny2Regret_w0_1_start179,115394,NearestNeighborAny2Regret_w0_1
89971,3,TSPA,100,200,23314,NearestNeighborAny2Regret_w0_1_start180,113285,NearestNeighborAny2Regret_w0_1
102275,2,TSPA,100,200,22646,NearestNeighborAny2Regret_w0_1_start181,124921,NearestNeighborAny2Regret_w0_1
90384,3,TSPA,100,200,23566,NearestNeighborAny2Regret_w0_1_start182,113950,NearestNeighborAny2Regret_w0_1
94115,3,TSPA,100,200,23272,NearestNeighborAny2Regret_w0_1_start183,117387,NearestNeighborAny2Regret_w0_1
98673,3,TSPA,100,200,22473,NearestNeighborAny2Regret_w0_1_start184,121146,NearestNeighborAny2Regret_w0_1
87503,2,TSPA,100,200,22912,NearestNeighborAny2Regret_w0_1_start185,110415,NearestNeighborAny2Regret_w0_1
88199,3,TSPA,100,200,23554,NearestNeighborAny2Regret_w0_1_start186,111753,NearestNeighborAny2Regret_w0_1
99269,3,TSPA,100,200,20854,NearestNeighborAny2Regret_w0_1_start187,120123,NearestNeighborAny2Regret_w0_1
94707,3,TSPA,100,200,22965,NearestNeighborAny2Regret_w0_1_start188,117672,NearestNeighborAny2Regret_w0_1
92416,2,TSPA,100,200,22979,NearestNeighborAny2Regret_w0_1_start189,115395,NearestNeighborAny2Regret_w0_1
93251,3,TSPA,100,200,22912,NearestNeighborAny2Regret_w0_1_start190,116163,NearestNeighborAny2Regret_w0_1
96014,3,TSPA,100,200,22778,NearestNeighborAny2Regret_w0_1_start191,118792,NearestNeighborAny2Regret_w0_1
96469,2,TSPA,100,200,22909,NearestNeighborAny2Regret_w0_1_start192,119378,NearestNeighborAny2Regret_w0_1
96469,3,TSPA,100,200,22909,NearestNeighborAny2Regret_w0_1_start193,119378,NearestNeighborAny2Regret_w0_1
95463,3,TSPA,100,200,21118,NearestNeighborAny2Regret_w0_1_start194,116581,NearestNeighborAny2Regret_w0_1
89994,3,TSPA,100,200,22709,NearestNeighborAny2Regret_w0_1_start195,112703,NearestNeighborAny2Regret_w0_1
86406,2,TSPA,100,200,22483,NearestNeighborAny2Regret_w0_1_start196,108889,NearestNeighborAny2Regret_w0_1
100856,2,TSPA,100,200,23175,NearestNeighborAny2Regret_w0_1_start197,124031,NearestNeighborAny2Regret_w0_1
96044,3,TSPA,100,200,22839,NearestNeighborAny2Regret_w0_1_start198,118883,NearestNeighborAny2Regret_w0_1
90780,3,TSPA,100,200,22792,NearestNeighborAny2Regret_w0_1_start199,113572,NearestNeighborAny2Regret_w0_1
