node_costs,computation_time_ms,instance,selected_nodes_count,total_nodes,path_length,algorithm,objective_value,base_algorithm
50710,3,TSPB,100,200,23890,NearestNeighborAny2Regret_w0_1_start109,74600,NearestNeighborAny2Regret_w0_1
50504,2,TSPB,100,200,22700,NearestNeighborAny2Regret_w0_1_start110,73204,NearestNeighborAny2Regret_w0_1
48776,3,TSPB,100,200,23023,NearestNeighborAny2Regret_w0_1_start111,71799,NearestNeighborAny2Regret_w0_1
51319,3,TSPB,100,200,23265,NearestNeighborAny2Regret_w0_1_start112,74584,NearestNeighborAny2Regret_w0_1
49406,3,TSPB,100,200,24611,NearestNeighborAny2Regret_w0_1_start113,74017,NearestNeighborAny2Regret_w0_1
51525,3,TSPB,100,200,24218,NearestNeighborAny2Regret_w0_1_start114,75743,NearestNeighborAny2Regret_w0_1
48352,2,TSPB,100,200,22738,NearestNeighborAny2Regret_w0_1_start115,71090,NearestNeighborAny2Regret_w0_1
50351,3,TSPB,100,200,23844,NearestNeighborAny2Regret_w0_1_start116,74195,NearestNeighborAny2Regret_w0_1
48097,3,TSPB,100,200,23388,NearestNeighborAny2Regret_w0_1_start117,71485,NearestNeighborAny2Regret_w0_1
51649,3,TSPB,100,200,25631,NearestNeighborAny2Regret_w0_1_start118,77280,NearestNeighborAny2Regret_w0_1
50637,2,TSPB,100,200,22255,NearestNeighborAny2Regret_w0_1_start119,72892,NearestNeighborAny2Regret_w0_1
51668,3,TSPB,100,200,23712,NearestNeighborAny2Regret_w0_1_start120,75380,NearestNeighborAny2Regret_w0_1
52744,3,TSPB,100,200,24194,NearestNeighborAny2Regret_w0_1_start121,76938,NearestNeighborAny2Regret_w0_1
52145,2,TSPB,100,200,22985,NearestNeighborAny2Regret_w0_1_start122,75130,NearestNeighborAny2Regret_w0_1
49069,3,TSPB,100,200,24760,NearestNeighborAny2Regret_w0_1_start123,73829,NearestNeighborAny2Regret_w0_1
49039,3,TSPB,100,200,24662,NearestNeighborAny2Regret_w0_1_start124,73701,NearestNeighborAny2Regret_w0_1
52267,3,TSPB,100,200,24934,NearestNeighborAny2Regret_w0_1_start125,77201,NearestNeighborAny2Regret_w0_1
50616,2,TSPB,100,200,25456,NearestNeighborAny2Regret_w0_1_start126,76072,NearestNeighborAny2Regret_w0_1
51586,3,TSPB,100,200,25364,NearestNeighborAny2Regret_w0_1_start127,76950,NearestNeighborAny2Regret_w0_1
52356,3,TSPB,100,200,23387,NearestNeighborAny2Regret_w0_1_start128,75743,NearestNeighborAny2Regret_w0_1
50793,3,TSPB,100,200,23118,NearestNeighborAny2Regret_w0_1_start129,73911,NearestNeighborAny2Regret_w0_1
50673,2,TSPB,100,200,23329,NearestNeighborAny2Regret_w0_1_start130,74002,NearestNeighborAny2Regret_w0_1
51206,3,TSPB,100,200,22430,NearestNeighborAny2Regret_w0_1_start131,73636,NearestNeighborAny2Regret_w0_1
53457,3,TSPB,100,200,23860,NearestNeighborAny2Regret_w0_1_start132,77317,NearestNeighborAny2Regret_w0_1
50594,2,TSPB,100,200,23068,NearestNeighborAny2Regret_w0_1_start133,73662,NearestNeighborAny2Regret_w0_1
51296,3,TSPB,100,200,23803,NearestNeighborAny2Regret_w0_1_start134,75099,NearestNeighborAny2Regret_w0_1
50103,3,TSPB,100,200,22236,NearestNeighborAny2Regret_w0_1_start135,72339,NearestNeighborAny2Regret_w0_1
50789,2,TSPB,100,200,22561,NearestNeighborAny2Regret_w0_1_start136,73350,NearestNeighborAny2Regret_w0_1
50028,3,TSPB,100,200,23773,NearestNeighborAny2Regret_w0_1_start137,73801,NearestNeighborAny2Regret_w0_1
51279,3,TSPB,100,200,21819,NearestNeighborAny2Regret_w0_1_start138,73098,NearestNeighborAny2Regret_w0_1
49937,2,TSPB,100,200,22446,NearestNeighborAny2Regret_w0_1_start139,72383,NearestNeighborAny2Regret_w0_1
50684,3,TSPB,100,200,23235,NearestNeighborAny2Regret_w0_1_start140,73919,NearestNeighborAny2Regret_w0_1
50049,3,TSPB,100,200,24265,NearestNeighborAny2Regret_w0_1_start141,74314,NearestNeighborAny2Regret_w0_1
49406,2,TSPB,100,200,24495,NearestNeighborAny2Regret_w0_1_start142,73901,NearestNeighborAny2Regret_w0_1
50517,3,TSPB,100,200,24519,NearestNeighborAny2Regret_w0_1_start143,75036,NearestNeighborAny2Regret_w0_1
50943,3,TSPB,100,200,23941,NearestNeighborAny2Regret_w0_1_start144,74884,NearestNeighborAny2Regret_w0_1
49740,3,TSPB,100,200,24950,NearestNeighborAny2Regret_w0_1_start145,74690,NearestNeighborAny2Regret_w0_1
52602,2,TSPB,100,200,24495,NearestNeighborAny2Regret_w0_1_start146,77097,NearestNeighborAny2Regret_w0_1
52899,3,TSPB,100,200,25152,NearestNeighborAny2Regret_w0_1_start147,78051,NearestNeighborAny2Regret_w0_1
50965,3,TSPB,100,200,23097,NearestNeighborAny2Regret_w0_1_start148,74062,NearestNeighborAny2Regret_w0_1
50073,3,TSPB,100,200,23711,NearestNeighborAny2Regret_w0_1_start149,73784,NearestNeighborAny2Regret_w0_1
52757,2,TSPB,100,200,24013,NearestNeighborAny2Regret_w0_1_start150,76770,NearestNeighborAny2Regret_w0_1
49518,3,TSPB,100,200,24753,NearestNeighborAny2Regret_w0_1_start151,74271,NearestNeighborAny2Regret_w0_1
47047,3,TSPB,100,200,23134,NearestNeighborAny2Regret_w0_1_start152,70181,NearestNeighborAny2Regret_w0_1
51513,3,TSPB,100,200,25654,NearestNeighborAny2Regret_w0_1_start153,77167,NearestNeighborAny2Regret_w0_1
51594,2,TSPB,100,200,24155,NearestNeighborAny2Regret_w0_1_start154,75749,NearestNeighborAny2Regret_w0_1
54488,3,TSPB,100,200,25790,NearestNeighborAny2Regret_w0_1_start155,80278,NearestNeighborAny2Regret_w0_1
52299,3,TSPB,100,200,23247,NearestNeighborAny2Regret_w0_1_start156,75546,NearestNeighborAny2Regret_w0_1
50458,3,TSPB,100,200,23322,NearestNeighborAny2Regret_w0_1_start157,73780,NearestNeighborAny2Regret_w0_1
51876,2,TSPB,100,200,22848,NearestNeighborAny2Regret_w0_1_start158,74724,NearestNeighborAny2Regret_w0_1
50493,3,TSPB,100,200,23546,NearestNeighborAny2Regret_w0_1_start159,74039,NearestNeighborAny2Regret_w0_1
48905,3,TSPB,100,200,23411,NearestNeighborAny2Regret_w0_1_start160,72316,NearestNeighborAny2Regret_w0_1
53399,2,TSPB,100,200,22987,NearestNeighborAny2Regret_w0_1_start161,76386,NearestNeighborAny2Regret_w0_1
52051,3,TSPB,100,200,23864,NearestNeighborAny2Regret_w0_1_start162,75915,NearestNeighborAny2Regret_w0_1
49342,3,TSPB,100,200,24947,NearestNeighborAny2Regret_w0_1_start163,74289,NearestNeighborAny2Regret_w0_1
51655,3,TSPB,100,200,21596,NearestNeighborAny2Regret_w0_1_start164,73251,NearestNeighborAny2Regret_w0_1
50930,2,TSPB,100,200,22854,NearestNeighborAny2Regret_w0_1_start165,73784,NearestNeighborAny2Regret_w0_1
49059,3,TSPB,100,200,22402,NearestNeighborAny2Regret_w0_1_start166,71461,NearestNeighborAny2Regret_w0_1
52126,3,TSPB,100,200,23425,NearestNeighborAny2Regret_w0_1_start167,75551,NearestNeighborAny2Regret_w0_1
49017,3,TSPB,100,200,22681,NearestNeighborAny2Regret_w0_1_start168,71698,NearestNeighborAny2Regret_w0_1
51034,2,TSPB,100,200,24847,NearestNeighborAny2Regret_w0_1_start169,75881,NearestNeighborAny2Regret_w0_1
50150,3,TSPB,100,200,23362,NearestNeighborAny2Regret_w0_1_start170,73512,NearestNeighborAny2Regret_w0_1
47134,3,TSPB,100,200,24323,NearestNeighborAny2Regret_w0_1_start171,71457,NearestNeighborAny2Regret_w0_1
50655,2,TSPB,100,200,25019,NearestNeighborAny2Regret_w0_1_start172,75674,NearestNeighborAny2Regret_w0_1
51180,3,TSPB,100,200,23686,NearestNeighborAny2Regret_w0_1_start173,74866,NearestNeighborAny2Regret_w0_1
49806,3,TSPB,100,200,23487,NearestNeighborAny2Regret_w0_1_start174,73293,NearestNeighborAny2Regret_w0_1
49013,3,TSPB,100,200,24485,NearestNeighborAny2Regret_w0_1_start175,73498,NearestNeighborAny2Regret_w0_1
52543,2,TSPB,100,200,24383,NearestNeighborAny2Regret_w0_1_start176,76926,NearestNeighborAny2Regret_w0_1
48737,3,TSPB,100,200,24697,NearestNeighborAny2Regret_w0_1_start177,73434,NearestNeighborAny2Regret_w0_1
48335,3,TSPB,100,200,22298,NearestNeighborAny2Regret_w0_1_start178,70633,NearestNeighborAny2Regret_w0_1
48699,3,TSPB,100,200,24859,NearestNeighborAny2Regret_w0_1_start179,73558,NearestNeighborAny2Regret_w0_1
53172,2,TSPB,100,200,24385,NearestNeighborAny2Regret_w0_1_start180,77557,NearestNeighborAny2Regret_w0_1
48138,3,TSPB,100,200,22361,NearestNeighborAny2Regret_w0_1_start181,70499,NearestNeighborAny2Regret_w0_1
50221,3,TSPB,100,200,24501,NearestNeighborAny2Regret_w0_1_start182,74722,NearestNeighborAny2Regret_w0_1
49483,3,TSPB,100,200,22956,NearestNeighborAny2Regret_w0_1_start183,72439,NearestNeighborAny2Regret_w0_1
50227,3,TSPB,100,200,24679,NearestNeighborAny2Regret_w0_1_start184,74906,NearestNeighborAny2Regret_w0_1
49017,2,TSPB,100,200,24278,NearestNeighborAny2Regret_w0_1_start185,73295,NearestNeighborAny2Regret_w0_1
52102,3,TSPB,100,200,24122,NearestNeighborAny2Regret_w0_1_start186,76224,NearestNeighborAny2Regret_w0_1
52195,3,TSPB,100,200,25328,NearestNeighborAny2Regret_w0_1_start187,77523,NearestNeighborAny2Regret_w0_1
51890,2,TSPB,100,200,23195,NearestNeighborAny2Regret_w0_1_start188,75085,NearestNeighborAny2Regret_w0_1
50163,3,TSPB,100,200,23314,NearestNeighborAny2Regret_w0_1_start189,73477,NearestNeighborAny2Regret_w0_1
52540,3,TSPB,100,200,22525,NearestNeighborAny2Regret_w0_1_start190,75065,NearestNeighborAny2Regret_w0_1
51168,2,TSPB,100,200,23905,NearestNeighborAny2Regret_w0_1_start191,75073,NearestNeighborAny2Regret_w0_1
53005,3,TSPB,100,200,23170,NearestNeighborAny2Regret_w0_1_start192,76175,NearestNeighborAny2Regret_w0_1
49840,3,TSPB,100,200,23151,NearestNeighborAny2Regret_w0_1_start193,72991,NearestNeighborAny2Regret_w0_1
50517,2,TSPB,100,200,24519,NearestNeighborAny2Regret_w0_1_start194,75036,NearestNeighborAny2Regret_w0_1
52775,3,TSPB,100,200,23606,NearestNeighborAny2Regret_w0_1_start195,76381,NearestNeighborAny2Regret_w0_1
52833,3,TSPB,100,200,23847,NearestNeighborAny2Regret_w0_1_start196,76680,NearestNeighborAny2Regret_w0_1
52982,2,TSPB,100,200,23985,NearestNeighborAny2Regret_w0_1_start197,76967,NearestNeighborAny2Regret_w0_1
52075,3,TSPB,100,200,22406,NearestNeighborAny2Regret_w0_1_start198,74481,NearestNeighborAny2Regret_w0_1
49569,3,TSPB,100,200,23539,NearestNeighborAny2Regret_w0_1_start199,73108,NearestNeighborAny2Regret_w0_1
